"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","SD","median"
"542","ASV_452","Anterior_35",0.033739614524904,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0674219664487275,0,0.0062625250501002
"543","ASV_452","Water_9",0.0164161953228767,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0147337783569325,0.0619419181068066,0.0062625250501002
"544","ASV_452","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0909213022345867,0.232646179660024,0.0062625250501002
"545","ASV_452","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0375390292060875,0.348757968526041,0.0062625250501002
"546","ASV_452","Water_60",0.0015852633915125,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.00268497544151805,NA,0.0062625250501002
"547","ASV_452","Fluid_35",0.000894054537326777,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.00242360116358671,0,0.0062625250501002
"548","ASV_454","Water_60",0.134747388278562,NA,NA,60,NA,"Water_60","Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.13264876518639,0,0
"549","ASV_454","Fluid_60",0.0886524822695035,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",NA,0.073153902040068,0
"550","ASV_454","Anterior_60",0.0142829937154828,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.073153902040068,0,0
"551","ASV_454","Water_35",0.0133865224491981,NA,NA,35,NA,"Water_35","Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",NA,0,0
"552","ASV_454","Water_9",0.00746190696494396,NA,NA,9,NA,"Water_9","Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.00473563543754642,NA,0
"553","ASV_454","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.00183647264199257,0,0
"554","ASV_46","Water_9",1.91323294581163,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",2.89946487669422,0,0
"555","ASV_46","Water_35",0.495301330620331,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",NA,0.0160542306344004,0
"556","ASV_46","Water_60",0.225107401594775,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.219278257784364,0,0
"557","ASV_46","Anterior_60",0.0190439916206437,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0160542306344004,0,0
"558","ASV_46","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0025196398236433,NA,0
"559","ASV_46","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.000918236320996287,0.0025196398236433,0
"560","ASV_465","Water_35",0.101737570613906,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",NA,0,0
"561","ASV_465","Water_60",0.0174378973066375,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",0.0095240042183587,0,0
"562","ASV_465","Water_9",0.0104466697509215,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",0.00836452246218806,0,0
"563","ASV_474","Water_9",0.0805885952213948,NA,NA,9,NA,"Water_9","Bacteria","Other","Sericytochromatia","Sericytochromatia_X","Sericytochromatia_XX","Below Threshold",0.0841564995450985,0,0
"564","ASV_481","Water_60",0.0396315847878125,NA,NA,60,NA,"Water_60","Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",0.0630610955626479,0,0
"565","ASV_481","Water_9",0.0388019162177086,NA,NA,9,NA,"Water_9","Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",0.0428389491962837,0,0
"566","ASV_481","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",NA,0,0
"567","ASV_482","Water_9",0.0805885952213948,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",0.0806336211690936,0,0
"568","ASV_482","Water_35",0.0696099167358304,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",NA,0,0
"569","ASV_482","Water_60",0.0126821071321,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",0.0118496100426174,0,0
"570","ASV_49","Water_35",8.48170062381195,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",NA,0,0.001362305020094
"571","ASV_49","Water_60",1.25077281590336,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.215092661165954,0.036122018927401,0.001362305020094
"572","ASV_49","Water_9",0.867073589326488,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.425387272670033,0,0.001362305020094
"573","ASV_49","Anterior_60",0.0428489811464483,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.036122018927401,0.00727080349076013,0.001362305020094
"574","ASV_49","Precipitates_60",0.0149922393114153,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.0222747296097023,NA,0.001362305020094
"575","ASV_49","Precipitates_35",0.0042580823726035,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.00798021365219138,0.00194951973388359,0.001362305020094
"576","ASV_49","Fluid_35",0.00268216361198033,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.00727080349076013,0,0.001362305020094
"577","ASV_49","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.00194951973388359,0,0.001362305020094
"578","ASV_5","Precipitates_60",54.8354381261465,NA,NA,60,NA,"Precipitates_60","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",6.99861954845523,2.94526767483632,0.851925266753827
"579","ASV_5","Fluid_9",26.3115591580955,NA,NA,9,NA,"Fluid_9","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",27.7759534121369,0.104910224188172,0.851925266753827
"580","ASV_5","Fluid_60",6.47163120567376,NA,NA,60,NA,"Fluid_60","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,0.0119583734297768,0.851925266753827
"581","ASV_5","Fluid_35",3.31515422440769,NA,NA,35,NA,"Fluid_35","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",3.08419991261157,3.08419991261157,0.851925266753827
"582","ASV_5","Precipitates_35",2.8667539573553,NA,NA,35,NA,"Precipitates_35","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",2.92212921612476,NA,0.851925266753827
"583","ASV_5","Water_9",1.60729476024893,NA,NA,9,NA,"Water_9","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",1.47608079736011,27.7759534121369,0.851925266753827
"584","ASV_5","Water_60",0.99554540986985,NA,NA,60,NA,"Water_60","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.436733456725101,0.859296946561364,0.851925266753827
"585","ASV_5","Anterior_35",0.851925266753827,NA,NA,35,NA,"Anterior_35","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",2.94526767483632,0.762374715176519,0.851925266753827
"586","ASV_5","Posterior_35",0.557190916736754,NA,NA,35,NA,"Posterior_35","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.859296946561364,0.687270982239179,0.851925266753827
"587","ASV_5","Posterior_QC",0.230326295585413,NA,NA,NA,NA,"Posterior_QC","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,0.851925266753827
"588","ASV_5","Anterior_60",0.171395924585793,NA,NA,60,NA,"Anterior_60","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.104910224188172,2.92212921612476,0.851925266753827
"589","ASV_5","Posterior_60",0.160146419583619,NA,NA,60,NA,"Posterior_60","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.762374715176519,6.99861954845523,0.851925266753827
"590","ASV_5","Posterior_9",0.116686114352392,NA,NA,9,NA,"Posterior_9","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.687270982239179,NA,0.851925266753827
"591","ASV_5","Water_35",0.0615780032663115,NA,NA,35,NA,"Water_35","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,0.436733456725101,0.851925266753827
"592","ASV_5","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.0119583734297768,1.47608079736011,0.851925266753827
"593","ASV_50","Water_35",1.82056705309095,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacilli","Bacillales","Bacillaceae","Below Threshold",NA,0,0
"594","ASV_50","Water_9",1.16853463071022,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacilli","Bacillales","Bacillaceae","Below Threshold",1.38168003103068,0,0
"595","ASV_50","Water_60",0.290103200646787,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacilli","Bacillales","Bacillaceae","Below Threshold",0.257542294519,0,0
"596","ASV_50","Fluid_60",0.0886524822695035,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Bacilli","Bacillales","Bacillaceae","Below Threshold",NA,0,0
"597","ASV_500","Water_9",0.0477562045756414,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0146963711536894,0,0
"598","ASV_500","Water_60",0.0269494776557125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0186607792223265,0,0
"599","ASV_500","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"600","ASV_501","Water_35",0.0589006987764719,NA,NA,35,NA,"Water_35","Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",NA,0,0
"601","ASV_501","Water_60",0.03170526783025,NA,NA,60,NA,"Water_60","Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",0.0211092712898317,0,0
"602","ASV_501","Water_9",0.0283552464667871,NA,NA,9,NA,"Water_9","Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",0.0171280982378649,0,0
"603","ASV_505","Posterior_QC",0.191938579654511,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Campylobacteria","Campylobacterales","Campylobacterales_X","Below Threshold",NA,0.05868871859615,0
"604","ASV_505","Posterior_35",0.147182506307822,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Campylobacteria","Campylobacterales","Campylobacterales_X","Below Threshold",0.111310548540541,0.5792376046537,0
"605","ASV_505","Anterior_60",0.0952199581032184,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Campylobacteria","Campylobacterales","Campylobacterales_X","Below Threshold",0.5792376046537,0.0119583734297768,0
"606","ASV_505","Posterior_60",0.0915122397620682,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Campylobacteria","Campylobacterales","Campylobacterales_X","Below Threshold",0.194557799221441,0,0
"607","ASV_505","Anterior_35",0.016869807262452,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Campylobacteria","Campylobacterales","Campylobacterales_X","Below Threshold",0.05868871859615,NA,0
"608","ASV_505","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Campylobacteria","Campylobacterales","Campylobacterales_X","Below Threshold",0.0119583734297768,0,0
"609","ASV_51","Water_60",1.57099602098889,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",2.48537146684021,0,0
"610","ASV_51","Water_9",0.619338278090349,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.469922101371127,0,0
"611","ASV_51","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",NA,0,0
"612","ASV_51","Precipitates_60",0.00264568929024975,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00357793086369044,0,0
"613","ASV_513","Fluid_60",3.10283687943262,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Below Threshold",NA,0,0
"614","ASV_513","Posterior_60",0.0457561198810341,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Below Threshold",0.0972788996107204,0.036122018927401,0
"615","ASV_513","Anterior_60",0.0428489811464483,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Below Threshold",0.036122018927401,0,0
"616","ASV_513","Posterior_QC",0.0383877159309021,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Below Threshold",NA,0.00242360116358671,0
"617","ASV_513","Fluid_35",0.000894054537326777,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Below Threshold",0.00242360116358671,NA,0
"618","ASV_516","Water_35",0.112446788573264,NA,NA,35,NA,"Water_35","Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",NA,0.00470384772030003,0
"619","ASV_516","Water_60",0.0649957990520125,NA,NA,60,NA,"Water_60","Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0.0218007151811497,0,0
"620","ASV_516","Water_9",0.0283552464667871,NA,NA,9,NA,"Water_9","Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0.0084549339897495,0,0
"621","ASV_516","Anterior_35",0.00421745181561301,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0.00470384772030003,0,0
"622","ASV_516","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0.00183647264199257,NA,0
"623","ASV_52","Water_60",2.53642142642,NA,NA,60,NA,"Water_60","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",1.29948701294274,0,0
"624","ASV_52","Water_9",1.47148805348695,NA,NA,9,NA,"Water_9","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.83459088190657,0.0441491342446012,0
"625","ASV_52","Water_35",0.0910283526545474,NA,NA,35,NA,"Water_35","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",NA,0,0
"626","ASV_52","Anterior_60",0.0523709769567701,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.0441491342446012,0,0
"627","ASV_52","Precipitates_60",0.0238112036122478,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.0177300666094743,NA,0
"628","ASV_523","Fluid_60",0.177304964539007,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",NA,0,0
"629","ASV_523","Water_9",0.0477562045756414,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",0.0407158638980356,0,0
"630","ASV_523","Water_35",0.0294503493882359,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",NA,0,0
"631","ASV_523","Water_60",0.003170526783025,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",0.00269496777149823,0,0
"632","ASV_536","Fluid_60",0.0886524822695035,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",NA,0,0
"633","ASV_536","Water_60",0.060240008877475,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",0.0980196603510462,0,0
"634","ASV_536","Water_35",0.0133865224491981,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",NA,0,0
"635","ASV_536","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",0.00181444351232082,0,0
"636","ASV_544","Water_9",0.0641723998985181,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0607495569400507,0,0
"637","ASV_544","Water_60",0.0015852633915125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00270485017188862,0,0
"638","ASV_547","Posterior_60",0.434683138869824,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Spirochaetia","Spirochaetales","Spirochaetaceae","Below Threshold",0.808181374921058,0.00470384772030003,0
"639","ASV_547","Posterior_QC",0.307101727447217,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Spirochaetia","Spirochaetales","Spirochaetaceae","Below Threshold",NA,0.196814253955953,0
"640","ASV_547","Posterior_35",0.189234650967199,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Spirochaetia","Spirochaetales","Spirochaetaceae","Below Threshold",0.231351399051943,0.0837086140084379,0
"641","ASV_547","Anterior_60",0.109502951818701,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Spirochaetia","Spirochaetales","Spirochaetaceae","Below Threshold",0.196814253955953,0,0
"642","ASV_547","Anterior_9",0.0438376753507014,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Spirochaetia","Spirochaetales","Spirochaetaceae","Below Threshold",0.0837086140084379,NA,0
"643","ASV_547","Anterior_35",0.00421745181561301,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Spirochaetia","Spirochaetales","Spirochaetaceae","Below Threshold",0.00470384772030003,0,0
"644","ASV_55","Water_60",2.50471615858975,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae","Below Threshold",0.318422783343096,0,0
"645","ASV_55","Anterior_60",0.219005903637402,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae","Below Threshold",0.200859781590961,0.200859781590961,0
"646","ASV_55","Water_9",0.00447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae","Below Threshold",0.00544333053696247,0,0
"647","ASV_55","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae","Below Threshold",0.00183647264199257,0,0
"648","ASV_55","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae","Below Threshold",0.0025196398236433,NA,0
"649","ASV_556","Posterior_35",0.147182506307822,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.0861787013514873,0.00671961808358061,0.00447714417896638
"650","ASV_556","Posterior_QC",0.115163147792706,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",NA,0.130893656860878,0.00447714417896638
"651","ASV_556","Fluid_60",0.0886524822695035,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",NA,0.0119583734297768,0.00447714417896638
"652","ASV_556","Anterior_60",0.0476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.130893656860878,0.00169771453117585,0.00447714417896638
"653","ASV_556","Anterior_35",0.00843490363122601,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.00671961808358061,NA,0.00447714417896638
"654","ASV_556","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",NA,0,0.00447714417896638
"655","ASV_556","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.0119583734297768,0.0861787013514873,0.00447714417896638
"656","ASV_556","Water_9",0.00447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.00544333053696247,0,0.00447714417896638
"657","ASV_556","Fluid_35",0.00178810907465355,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.00169771453117585,0,0.00447714417896638
"658","ASV_556","Precipitates_35",0.00106452059315087,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Below Threshold",0.00199505341304784,NA,0.00447714417896638
"659","ASV_558","Water_60",0.0903600133162125,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00743511944260894,0,0
"660","ASV_558","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00197377959450831,0,0
"661","ASV_56","Water_35",2.81384701882145,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",NA,0,0
"662","ASV_56","Water_9",0.328323906457534,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0.355811751470004,0,0
"663","ASV_56","Water_60",0.264738986382587,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0.199754322607396,0,0
"664","ASV_56","Precipitates_60",0.00793706787074926,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Below Threshold",0.00413340382887569,0,0
"665","ASV_562","Posterior_60",0.251658659345687,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",3.08293833062421,0.00470384772030003,0
"666","ASV_562","Posterior_35",0.199747687132044,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",0.204225314694338,0.0327496051980644,0
"667","ASV_562","Posterior_QC",0.191938579654511,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",NA,0,0
"668","ASV_562","Anterior_60",0.0142829937154828,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",0.0327496051980644,0,0
"669","ASV_562","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",NA,NA,0
"670","ASV_562","Anterior_35",0.00421745181561301,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",0.00470384772030003,0,0
"671","ASV_563","Posterior_35",0.126156433978133,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.154234266034628,0.0129762606414731,0
"672","ASV_563","Water_35",0.123156006532623,NA,NA,35,NA,"Water_35","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",NA,0.112617087618263,0
"673","ASV_563","Posterior_60",0.0457561198810341,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.560534241931675,0,0
"674","ASV_563","Water_9",0.0313400092527646,NA,NA,9,NA,"Water_9","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.00526250748183961,0,0
"675","ASV_563","Anterior_60",0.0142829937154828,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.112617087618263,NA,0
"676","ASV_563","Anterior_35",0.00843490363122601,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.0129762606414731,0,0
"677","ASV_563","Water_60",0.0015852633915125,NA,NA,60,NA,"Water_60","Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.00285350797800438,0.154234266034628,0
