"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","median"
"579","ASV_562","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",0,0.0032958159616367
"580","ASV_562","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",0,0.0032958159616367
"581","ASV_58","Anterior",0.131832638465468,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",0.201839501163749,0.026286469461875
"582","ASV_58","Precipitates",0.05257293892375,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",0.0630924150018075,0.026286469461875
"583","ASV_58","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",0,0.026286469461875
"584","ASV_58","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",0,0.026286469461875
"585","ASV_580","Fluid",0.00268264809558812,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.00277853762412135,0.000482320540584862
"586","ASV_580","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.00152890270401361,0.000482320540584862
"587","ASV_580","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0,0.000482320540584862
"588","ASV_580","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0,0.000482320540584862
"589","ASV_59","Precipitates",0.0221867448669036,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0.0376115826878393,0.00777967947720554
"590","ASV_59","Fluid",0.0155593589544111,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0.0161155182199038,0.00777967947720554
"591","ASV_59","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0,0.00777967947720554
"592","ASV_59","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0,0.00777967947720554
"593","ASV_6","Posterior",33.2920127267468,NA,"Posterior",NA,NA,NA,"Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",26.5986738689554,4.2044239543883
"594","ASV_6","Fluid",7.97283014008788,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",14.2914966331453,4.2044239543883
"595","ASV_6","Precipitates",0.436017768688715,NA,"Precipitates",50,NA,NA,"Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.800771262257698,4.2044239543883
"596","ASV_6","Anterior",0.192805233755747,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",2.01653298556962,4.2044239543883
"597","ASV_616","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",0,0
"598","ASV_616","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",0,0
"599","ASV_616","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",0,0
"600","ASV_616","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",0,0
"601","ASV_64","Precipitates",0.0038585643246789,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0.00403693229741878,0
"602","ASV_64","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0,0
"603","ASV_64","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0,0
"604","ASV_64","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0,0
"605","ASV_643","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00142252559164056,0
"606","ASV_643","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"607","ASV_643","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"608","ASV_643","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"609","ASV_65","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.0065603883749918,0
"610","ASV_65","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0
"611","ASV_65","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0
"612","ASV_65","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0
"613","ASV_669","Anterior",0.00494372394245505,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.00695168578380257,0
"614","ASV_669","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0,0
"615","ASV_669","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0,0
"616","ASV_669","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0,0
"617","ASV_672","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",0,0
"618","ASV_672","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",0,0
"619","ASV_672","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",0,0
"620","ASV_672","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",0,0
"621","ASV_681","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0,0
"622","ASV_681","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0,0
"623","ASV_681","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0,0
"624","ASV_681","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0,0
"625","ASV_69","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0
"626","ASV_69","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0
"627","ASV_69","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0
"628","ASV_69","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0
"629","ASV_698","Fluid",0.00268264809558812,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",0.167537443709764,0
"630","ASV_698","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",0,0
"631","ASV_698","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",0,0
"632","ASV_698","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",0,0
"633","ASV_71","Precipitates",0.00916409027111238,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0093179331336563,0
"634","ASV_71","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"635","ASV_71","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"636","ASV_71","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"637","ASV_711","Posterior",0.00413206065865047,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.02808199943836,0.000536529619117623
"638","ASV_711","Fluid",0.00107305923823525,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.0670149774839056,0.000536529619117623
"639","ASV_711","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0.000536529619117623
"640","ASV_711","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0.000536529619117623
"641","ASV_73","Anterior",0.0675642272135524,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0950063723786352,0.00750307291833174
"642","ASV_73","Precipitates",0.0144696162175459,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0240034029646459,0.00750307291833174
"643","ASV_73","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.00164949145941009,0.00750307291833174
"644","ASV_73","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0,0.00750307291833174
"645","ASV_744","Posterior",0.0165282426346019,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",0.164406083025072,0.00536529619117623
"646","ASV_744","Fluid",0.0107305923823525,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",0.670149774839055,0.00536529619117623
"647","ASV_744","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",0,0.00536529619117623
"648","ASV_744","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",0,0.00536529619117623
"649","ASV_749","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"650","ASV_749","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"651","ASV_749","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"652","ASV_749","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0,0
"653","ASV_76","Precipitates",0.0115756929740367,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0145826945978446,0.00164790798081835
"654","ASV_76","Anterior",0.0032958159616367,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00463445718920171,0.00164790798081835
"655","ASV_76","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.00164790798081835
"656","ASV_76","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.00164790798081835
"657","ASV_760","Anterior",0.0065916319232734,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.00926891437840343,0.000482320540584862
"658","ASV_760","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.00204470136969542,0.000482320540584862
"659","ASV_760","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0,0.000482320540584862
"660","ASV_760","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0,0.000482320540584862
"661","ASV_763","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","Mitochondria","Below Threshold",0,0
"662","ASV_763","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","Mitochondria","Below Threshold",0,0
"663","ASV_763","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","Mitochondria","Below Threshold",0,0
"664","ASV_763","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","Mitochondria","Below Threshold",0,0
"665","ASV_774","Posterior",0.0371885459278542,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",0.479391801940336,0.00107305923823525
"666","ASV_774","Fluid",0.00214611847647049,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",0.134029954967811,0.00107305923823525
"667","ASV_774","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",0,0.00107305923823525
"668","ASV_774","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",0,0.00107305923823525
"669","ASV_78","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"670","ASV_78","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"671","ASV_78","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"672","ASV_78","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"673","ASV_793","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00231722859460086,0.000241160270292431
"674","ASV_793","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.000711262795820278,0.000241160270292431
"675","ASV_793","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.000241160270292431
"676","ASV_793","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.000241160270292431
"677","ASV_794","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0.00204470136969542,0
"678","ASV_794","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"679","ASV_794","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"680","ASV_794","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"681","ASV_8","Anterior",0.182917785870837,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",0.251833464065385,0.0531920076313206
"682","ASV_8","Precipitates",0.102251954603991,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",0.143823598093392,0.0531920076313206
"683","ASV_8","Posterior",0.00413206065865047,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",0.0111931945377211,0.0531920076313206
"684","ASV_8","Fluid",0.00321917771470574,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",0.00505405607117141,0.0531920076313206
"685","ASV_816","Anterior",0.0197748957698202,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Prevotellaceae","Below Threshold",0.0278067431352103,0.00241438328602931
"686","ASV_816","Fluid",0.00482876657205861,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Prevotellaceae","Below Threshold",0.301567398677575,0.00241438328602931
"687","ASV_816","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Prevotellaceae","Below Threshold",0,0.00241438328602931
"688","ASV_816","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Bacteroidales","Prevotellaceae","Below Threshold",0,0.00241438328602931
"689","ASV_85","Precipitates",0.00241160270292431,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0.00826313289172861,0.000536529619117623
"690","ASV_85","Fluid",0.00107305923823525,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0.00317323879614833,0.000536529619117623
"691","ASV_85","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0,0.000536529619117623
"692","ASV_85","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0,0.000536529619117623
"693","ASV_851","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",0,0
"694","ASV_851","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",0,0
"695","ASV_851","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",0,0
"696","ASV_851","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",0,0
"697","ASV_852","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",0,0
"698","ASV_852","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",0,0
"699","ASV_852","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",0,0
"700","ASV_852","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",0,0
"701","ASV_853","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",0,0
"702","ASV_853","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",0,0
"703","ASV_853","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",0,0
"704","ASV_853","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",0,0
"705","ASV_855","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"706","ASV_855","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"707","ASV_855","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"708","ASV_855","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"709","ASV_871","Posterior",0.0206603032932523,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",0.321092966704737,0.00404313170511492
"710","ASV_871","Fluid",0.00643835542941148,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",0.402089864903433,0.00404313170511492
"711","ASV_871","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",0.00690417011875172,0.00404313170511492
"712","ASV_871","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",0,0.00404313170511492
"713","ASV_872","Posterior",0.00413206065865047,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.0127959053103007,0.00160958885735287
"714","ASV_872","Fluid",0.00321917771470574,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.201044932451717,0.00160958885735287
"715","ASV_872","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0.00160958885735287
"716","ASV_872","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0,0.00160958885735287
"717","ASV_873","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00210305006113312,0
"718","ASV_873","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"719","ASV_873","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"720","ASV_873","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"721","ASV_89","Anterior",0.0032958159616367,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00463445718920171,0.000723480810877293
